# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,364698097177665017356341106841923616768.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000
0.5150000,0.5150000,0.5150000,-0.2364789,0.0011423,-0.8400309,-0.2364789,-2.1054248,-2.0194852,-0.0585154,-0.3832990,-0.7349806,-0.6779306,-0.2787730,-0.1763077,-2.8380977,-0.2535426,-6.2494087,-4.3147045,-0.0628232,-0.4043935,-3.2752566,-2.1316900,-0.2988858,-0.1890320,-2.9944521
0.5175000,0.5175000,0.5175000,-0.2300993,0.0011283,-0.8278504,-0.2300993,-2.0647995,-1.9829646,-0.0568252,-0.3738027,-0.7186752,-0.6637503,-0.2712523,-0.1715514,-2.7676357,-0.2466012,-6.1826661,-4.2734736,-0.0609459,-0.3946428,-3.2378460,-2.1112922,-0.2907030,-0.1838567,-2.9220286
0.5200000,0.5200000,0.5200000,-0.2239027,0.0011145,-0.8158992,-0.2239027,-2.0250990,-1.9471631,-0.0551912,-0.3645219,-0.7027948,-0.6499212,-0.2639474,-0.1669316,-2.6987812,-0.2398549,-6.1170033,-4.2328317,-0.0591335,-0.3850668,-3.2010828,-2.0912112,-0.2827503,-0.1788270,-2.8509215
0.5225000,0.5225000,0.5225000,-0.2178844,0.0011011,-0.8041722,-0.2178844,-1.9863001,-1.9120714,-0.0536111,-0.3554557,-0.6873276,-0.6364343,-0.2568526,-0.1624447,-2.6315254,-0.2332997,-6.0523976,-4.1927717,-0.0573835,-0.3756710,-3.1649539,-2.0714409,-0.2750227,-0.1739396,-2.7811699
0.5250000,0.5250000,0.5250000,-0.2120395,0.0010878,-0.7926644,-0.2120395,-1.9483804,-1.8776795,-0.0520831,-0.3466024,-0.6722623,-0.6232808,-0.2499623,-0.1580872,-2.5658560,-0.2269312,-5.9888271,-4.1532859,-0.0556935,-0.3664597,-3.1294465,-2.0519749,-0.2675153,-0.1691915,-2.7128035
0.5275000,0.5275000,0.5275000,-0.2063635,0.0010748,-0.7813709,-0.2063635,-1.9113178,-1.8439770,-0.0506052,-0.3379599,-0.6575876,-0.6104521,-0.2432711,-0.1538554,-2.5017578,-0.2207451,-5.9262702,-4.1143667,-0.0540611,-0.3574361,-3.0945479,-2.0328072,-0.2602229,-0.1645794,-2.6458442
0.5300000,0.5300000,0.5300000,-0.2008517,0.0010621,-0.7702871,-0.2008517,-1.8750910,-1.8109532,-0.0491755,-0.3295260,-0.6432926,-0.5979395,-0.2367734,-0.1497461,-2.4392127,-0.2147371,-5.8647058,-4.0760060,-0.0524842,-0.3486024,-3.0602454,-2.0139319,-0.2531404,-0.1601000,-2.5803066
0.5325000,0.5325000,0.5325000,-0.1954994,0.0010496,-0.7594082,-0.1954994,-1.8396791,-1.7785970,-0.0477923,-0.3212980,-0.6293668,-0.5857348,-0.2304638,-0.1457558,-2.3782006,-0.2089026,-5.8041133,-4.0381959,-0.0509606,-0.3399599,-3.0265266,-1.9953430,-0.2462625,-0.1557501,-2.5161993
0.5350000,0.5350000,0.5350000,-0.1903022,0.0010372,-0.7487297,-0.1903022,-1.8050616,-1.7468970,-0.0464540,-0.3132729,-0.6157998,-0.5738299,-0.2243371,-0.1418810,-2.3186993,-0.2032373,-5.7444725,-4.0009281,-0.0494883,-0.3315092,-2.9933793,-1.9770347,-0.2395840,-0.1515262,-2.4535254
0.5375000,0.5375000,0.5375000,-0.1852558,0.0010251,-0.7382473,-0.1852558,-1.7712187,-1.7158417,-0.0451588,-0.3054477,-0.6025814,-0.5622167,-0.2183880,-0.1381187,-2.2606852,-0.1977368,-5.6857638,-3.9641943,-0.0480653,-0.3232502,-2.9607915,-1.9590015,-0.2330998,-0.1474252,-2.3922833
0.5400000,0.5400000,0.5400000,-0.1803557,0.0010133,-0.7279567,-0.1803557,-1.7381311,-1.6854195,-0.0439053,-0.2978189,-0.5897019,-0.5508876,-0.2126115,-0.1344654,-2.2041331,-0.1923966,-5.6279679,-3.9279862,-0.0466899,-0.3151824,-2.9287513,-1.9412376,-0.2268046,-0.1434438,-2.3324671
0.5425000,0.5425000,0.5425000,-0.1755977,0.0010016,-0.7178535,-0.1755977,-1.7057800,-1.6556186,-0.0426919,-0.2903832,-0.5771517,-0.5398349,-0.2070025,-0.1309181,-2.1490170,-0.1872124,-5.5710660,-3.8922954,-0.0453602,-0.3073045,-2.8972470,-1.9237378,-0.2206932,-0.1395787,-2.2740675
0.5450000,0.5450000,0.5450000,-0.1709777,0.0009901,-0.7079338,-0.1709777,-1.6741469,-1.6264273,-0.0415171,-0.2831369,-0.5649215,-0.5290511,-0.2015562,-0.1274737,-2.0953099,-0.1821799,-5.5150398,-3.8571135,-0.0440744,-0.2996151,-2.8662673,-1.9064966,-0.2147607,-0.1358266,-2.2170721
0.5475000,0.5475000,0.5475000,-0.1664916,0.0009788,-0.6981935,-0.1664916,-1.6432141,-1.5978337,-0.0403797,-0.2760764,-0.5530023,-0.5185291,-0.1962678,-0.1241291,-2.0429838,-0.1772948,-5.4598713,-3.8224321,-0.0428310,-0.2921122,-2.8358010,-1.8895088,-0.2090020,-0.1321845,-2.1614659
0.5500000,0.5500000,0.5500000,-0.1621356,0.0009678,-0.6886287,-0.1621356,-1.6129640,-1.5698261,-0.0392782,-0.2691978,-0.5413852,-0.5082619,-0.1911326,-0.1208815,-1.9920107,-0.1725530,-5.4055430,-3.7882430,-0.0416283,-0.2847935,-2.8058371,-1.8727694,-0.2034122,-0.1286492,-2.1072315
0.5525000,0.5525000,0.5525000,-0.1579056,0.0009569,-0.6792357,-0.1579056,-1.5833798,-1.5423927,-0.0382114,-0.2624974,-0.5300616,-0.4982425,-0.1861462,-0.1177278,-1.9423619,-0.1679503,-5.3520379,-3.7545378,-0.0404650,-0.2776566,-2.7763648,-1.8562732,-0.1979864,-0.1252176,-2.0543495
0.5550000,0.5550000,0.5550000,-0.1537981,0.0009462,-0.6700106,-0.1537981,-1.5544449,-1.5155220,-0.0371781,-0.2559713,-0.5190234,-0.4884643,-0.1813039,-0.1146654,-1.8940084,-0.1634827,-5.2993392,-3.7213082,-0.0393394,-0.2706986,-2.7473736,-1.8400154,-0.1927198,-0.1218867,-2.0027993
0.5575000,0.5575000,0.5575000,-0.1498092,0.0009356,-0.6609499,-0.1498092,-1.5261432,-1.4892022,-0.0361771,-0.2496157,-0.5082623,-0.4789208,-0.1766017,-0.1116916,-1.8469212,-0.1591463,-5.2474306,-3.6885460,-0.0382502,-0.2639168,-2.7188534,-1.8239913,-0.1876078,-0.1186536,-1.9525584
0.5600000,0.5600000,0.5600000,-0.1459355,0.0009253,-0.6520500,-0.1459355,-1.4984590,-1.4634220,-0.0352071,-0.2434265,-0.4977707,-0.4696056,-0.1720351,-0.1088035,-1.8010713,-0.1549371,-5.1962964,-3.6562432,-0.0371961,-0.2573079,-2.6907939,-1.8081961,-0.1826458,-0.1155154,-1.9036036
0.5625000,0.5625000,0.5625000,-0.1421734,0.0009151,-0.6433074,-0.1421734,-1.4713771,-1.4381699,-0.0342673,-0.2374001,-0.4875407,-0.4605125,-0.1676002,-0.1059987,-1.7564296,-0.1508513,-5.1459208,-3.6243917,-0.0361758,-0.2508689,-2.6631854,-1.7926252,-0.1778294,-0.1124692,-1.8559106
0.5650000,0.5650000,0.5650000,-0.1385197,0.0009051,-0.6347188,-0.1385197,-1.4448827,-1.4134349,-0.0333564,-0.2315324,-0.4775652,-0.4516357,-0.1632930,-0.1032746,-1.7129673,-0.1468854,-5.0962890,-3.5929835,-0.0351881,-0.2445963,-2.6360183,-1.7772742,-0.1731542,-0.1095123,-1.8094545
0.5675000,0.5675000,0.5675000,-0.1349710,0.0008952,-0.6262810,-0.1349710,-1.4189613,-1.3892058,-0.0324736,-0.2258197,-0.4678368,-0.4429692,-0.1591096,-0.1006289,-1.6706558,-0.1430356,-5.0473859,-3.5620109,-0.0342318,-0.2384869,-2.6092832,-1.7621387,-0.1686159,-0.1066420,-1.7642099
0.5700000,0.5700000,0.5700000,-0.1315240,0.0008856,-0.6179906,-0.1315240,-1.3935988,-1.3654718,-0.0316177,-0.2202582,-0.4583487,-0.4345073,-0.1550462,-0.0980590,-1.6294665,-0.1392984,-4.9991973,-3.5314660,-0.0333057,-0.2325371,-2.5829709,-1.7472144,-0.1642104,-0.1038558,-1.7201508
0.5725000,0.5725000,0.5725000,-0.1281759,0.0008760,-0.6098446,-0.1281759,-1.3687815,-1.3422222,-0.0307880,-0.2148440,-0.4490940,-0.4262446,-0.1510992,-0.0955628,-1.5893714,-0.1356705,-4.9517091,-3.5013414,-0.0324088,-0.2267434,-2.5570725,-1.7324972,-0.1599336,-0.1011509,-1.6772511
0.5750000,0.5750000,0.5750000,-0.1249234,0.0008666,-0.6018399,-0.1249234,-1.3444961,-1.3194463,-0.0299835,-0.2095736,-0.4400663,-0.4181757,-0.1472650,-0.0931379,-1.5503428,-0.1321484,-4.9049075,-3.4716293,-0.0315400,-0.2211024,-2.5315792,-1.7179830,-0.1557817,-0.0985250,-1.6354846
0.5775000,0.5775000,0.5775000,-0.1217638,0.0008574,-0.5939734,-0.1217638,-1.3207296,-1.2971338,-0.0292032,-0.2044432,-0.4312591,-0.4102954,-0.1435403,-0.0907822,-1.5123532,-0.1287290,-4.8587791,-3.4423225,-0.0306984,-0.2156106,-2.5064826,-1.7036677,-0.1517508,-0.0959756,-1.5948250
0.5800000,0.5800000,0.5800000,-0.1186941,0.0008483,-0.5862424,-0.1186941,-1.2974692,-1.2752745,-0.0284465,-0.1994492,-0.4226663,-0.4025987,-0.1399216,-0.0884936,-1.4753759,-0.1254091,-4.8133108,-3.4134137,-0.0298829,-0.2102644,-2.4817743,-1.6895476,-0.1478371,-0.0935004,-1.5552459
0.5825000,0.5825000,0.5825000,-0.1157117,0.0008394,-0.5786440,-0.1157117,-1.2747028,-1.2538584,-0.0277125,-0.1945880,-0.4142819,-0.3950805,-0.1364058,-0.0862700,-1.4393844,-0.1221856,-4.7684899,-3.3848956,-0.0290926,-0.2050603,-2.4574461,-1.6756189,-0.1440372,-0.0910971,-1.5167211
0.5850000,0.5850000,0.5850000,-0.1128138,0.0008306,-0.5711753,-0.1128138,-1.2524184,-1.2328757,-0.0270004,-0.1898563,-0.4061001,-0.3877362,-0.1329897,-0.0841095,-1.4043525,-0.1190556,-4.7243039,-3.3567614,-0.0283267,-0.1999949,-2.4334902,-1.6618777,-0.1403474,-0.0887635,-1.4792248
0.5875000,0.5875000,0.5875000,-0.1099980,0.0008220,-0.5638337,-0.1099980,-1.2306041,-1.2123168,-0.0263095,-0.1852505,-0.3981152,-0.3805611,-0.1296702,-0.0820101,-1.3702549,-0.1160162,-4.6807406,-3.3290039,-0.0275843,-0.1950646,-2.4098989,-1.6483206,-0.1367644,-0.0864974,-1.4427311
0.5900000,0.5900000,0.5900000,-0.1072616,0.0008134,-0.5566165,-0.1072616,-1.2092488,-1.1921722,-0.0256391,-0.1807673,-0.3903219,-0.3735507,-0.1264444,-0.0799700,-1.3370666,-0.1130645,-4.6377882,-3.3016165,-0.0268646,-0.1902662,-2.3866645,-1.6349439,-0.1332848,-0.0842967,-1.4072146
0.5925000,0.5925000,0.5925000,-0.1046022,0.0008050,-0.5495212,-0.1046022,-1.1883412,-1.1724327,-0.0249884,-0.1764033,-0.3827147,-0.3667005,-0.1233094,-0.0779873,-1.3047630,-0.1101978,-4.5954350,-3.2745925,-0.0261668,-0.1855961,-2.3637798,-1.6217442,-0.1299055,-0.0821594,-1.3726501
0.5950000,0.5950000,0.5950000,-0.1020176,0.0007968,-0.5425452,-0.1020176,-1.1678708,-1.1530892,-0.0243569,-0.1721555,-0.3752886,-0.3600065,-0.1202625,-0.0760603,-1.2733202,-0.1074136,-4.5536697,-3.2479254,-0.0254901,-0.1810512,-2.3412376,-1.6087182,-0.1266233,-0.0800836,-1.3390129
0.5975000,0.5975000,0.5975000,-0.0995053,0.0007886,-0.5356861,-0.0995053,-1.1478269,-1.1341329,-0.0237439,-0.1680207,-0.3680385,-0.3534643,-0.1173010,-0.0741873,-1.2427149,-0.1047092,-4.5124813,-3.2216086,-0.0248338,-0.1766280,-2.3190309,-1.5958626,-0.1234353,-0.0780673,-1.3062786
0.6000000,0.6000000,0.6000000,-0.0970633,0.0007806,-0.5289415,-0.0970633,-1.1281993,-1.1155551,-0.0231488,-0.1639957,-0.3609597,-0.3470701,-0.1144223,-0.0723667,-1.2129240,-0.1020822,-4.4718590,-3.1956360,-0.0241972,-0.1723234,-2.2971528,-1.5831741,-0.1203384,-0.0761087,-1.2744233
0.6025000,0.6025000,0.6025000,-0.0946894,0.0007727,-0.5223090,-0.0946894,-1.1089781,-1.0973473,-0.0225709,-0.1600776,-0.3540475,-0.3408199,-0.1116238,-0.0705968,-1.1839254,-0.0995301,-4.4317922,-3.1700013,-0.0235796,-0.1681343,-2.2755967,-1.5706496,-0.1173300,-0.0742060,-1.2434233
0.6050000,0.6050000,0.6050000,-0.0923815,0.0007650,-0.5157864,-0.0923815,-1.0901537,-1.0795013,-0.0220098,-0.1562634,-0.3472972,-0.3347099,-0.1089031,-0.0688761,-1.1556970,-0.0970508,-4.3922706,-3.1446985,-0.0229804,-0.1640575,-2.2543561,-1.5582861,-0.1144072,-0.0723575,-1.2132558
0.6075000,0.6075000,0.6075000,-0.0901376,0.0007573,-0.5093714,-0.0901376,-1.0717165,-1.0620088,-0.0214649,-0.1525503,-0.3407045,-0.3287365,-0.1062578,-0.0672031,-1.1282177,-0.0946418,-4.3532841,-3.1197216,-0.0223990,-0.1600899,-2.2334248,-1.5460806,-0.1115674,-0.0705614,-1.1838980
0.6100000,0.6100000,0.6100000,-0.0879557,0.0007498,-0.5030618,-0.0879557,-1.0536574,-1.0448620,-0.0209356,-0.1489354,-0.3342651,-0.3228961,-0.1036857,-0.0655764,-1.1014668,-0.0923010,-4.3148230,-3.0950649,-0.0218347,-0.1562287,-2.2127964,-1.5340301,-0.1088080,-0.0688162,-1.1553279
0.6125000,0.6125000,0.6125000,-0.0858340,0.0007424,-0.4968555,-0.0858340,-1.0359675,-1.0280531,-0.0204214,-0.1454161,-0.3279748,-0.3171852,-0.1011846,-0.0639945,-1.0754239,-0.0900263,-4.2768777,-3.0707226,-0.0212870,-0.1524709,-2.1924649,-1.5221319,-0.1061265,-0.0671203,-1.1275238
0.6150000,0.6150000,0.6150000,-0.0837706,0.0007350,-0.4907505,-0.0837706,-1.0186381,-1.0115746,-0.0199219,-0.1419898,-0.3218297,-0.3116005,-0.0987522,-0.0624562,-1.0500694,-0.0878157,-4.2394387,-3.0466892,-0.0207553,-0.1488137,-2.1724246,-1.5103830,-0.1035205,-0.0654721,-1.1004647
0.6175000,0.6175000,0.6175000,-0.0817638,0.0007278,-0.4847446,-0.0817638,-1.0016606,-0.9954190,-0.0194366,-0.1386537,-0.3158258,-0.3061386,-0.0963865,-0.0609600,-1.0253840,-0.0856671,-4.2024969,-3.0229591,-0.0202392,-0.1452542,-2.1526697,-1.4987809,-0.1009877,-0.0638703,-1.0741298
0.6200000,0.6200000,0.6200000,-0.0798120,0.0007207,-0.4788360,-0.0798120,-0.9850268,-0.9795791,-0.0189649,-0.1354054,-0.3099593,-0.3007965,-0.0940855,-0.0595047,-1.0013491,-0.0835788,-4.1660433,-2.9995271,-0.0197380,-0.1417898,-2.1331945,-1.4873229,-0.0985259,-0.0623132,-1.0484990
0.6225000,0.6225000,0.6225000,-0.0779133,0.0007137,-0.4730226,-0.0779133,-0.9687287,-0.9640478,-0.0185066,-0.1322425,-0.3042265,-0.2955710,-0.0918473,-0.0580892,-0.9779465,-0.0815487,-4.1300692,-2.9763878,-0.0192512,-0.1384179,-2.1139937,-1.4760063,-0.0961328,-0.0607997,-1.0235527
0.6250000,0.6250000,0.6250000,-0.0760662,0.0007068,-0.4673027,-0.0760662,-0.9527584,-0.9488183,-0.0180611,-0.1291626,-0.2986240,-0.2904591,-0.0896699,-0.0567121,-0.9551584,-0.0795751,-4.0945661,-2.9535362,-0.0187785,-0.1351358,-2.0950618,-1.4648287,-0.0938062,-0.0593283,-0.9992717
0.6275000,0.6275000,0.6275000,-0.0742692,0.0007000,-0.4616743,-0.0742692,-0.9371082,-0.9338839,-0.0176280,-0.1261633,-0.2931481,-0.2854580,-0.0875516,-0.0553723,-0.9329677,-0.0776563,-4.0595255,-2.9309672,-0.0183193,-0.1319410,-2.0763938,-1.4537875,-0.0915443,-0.0578977,-0.9756374
0.6300000,0.6300000,0.6300000,-0.0725208,0.0006933,-0.4561356,-0.0725208,-0.9217709,-0.9192378,-0.0172070,-0.1232424,-0.2877956,-0.2805647,-0.0854905,-0.0540688,-0.9113575,-0.0757906,-4.0249394,-2.9086759,-0.0178733,-0.1288310,-2.0579844,-1.4428805,-0.0893449,-0.0565067,-0.9526315
0.6325000,0.6325000,0.6325000,-0.0708195,0.0006867,-0.4506848,-0.0708195,-0.9067390,-0.9048738,-0.0167977,-0.1203977,-0.2825633,-0.2757766,-0.0834849,-0.0528004,-0.8903116,-0.0739764,-3.9907997,-2.8866575,-0.0174399,-0.1258036,-2.0398289,-1.4321051,-0.0872063,-0.0551541,-0.9302363
0.6350000,0.6350000,0.6350000,-0.0691640,0.0006802,-0.4453204,-0.0691640,-0.8920056,-0.8907855,-0.0163997,-0.1176271,-0.2774478,-0.2710910,-0.0815332,-0.0515660,-0.8698142,-0.0722121,-3.9570985,-2.8649072,-0.0170187,-0.1228563,-2.0219223,-1.4214590,-0.0851264,-0.0538387,-0.9084347
0.6375000,0.6375000,0.6375000,-0.0675527,0.0006737,-0.4400405,-0.0675527,-0.8775637,-0.8769669,-0.0160126,-0.1149284,-0.2724463,-0.2665053,-0.0796338,-0.0503647,-0.8498499,-0.0704961,-3.9238284,-2.8434205,-0.0166095,-0.1199870,-2.0042600,-1.4109402,-0.0831035,-0.0525593,-0.8872098
0.6400000,0.6400000,0.6400000,-0.0659845,0.0006674,-0.4348435,-0.0659845,-0.8634067,-0.8634119,-0.0156361,-0.1122997,-0.2675556,-0.2620169,-0.0777852,-0.0491956,-0.8304036,-0.0688270,-3.8909817,-2.8221927,-0.0162117,-0.1171933,-1.9868373,-1.4005463,-0.0811360,-0.0513149,-0.8665452
0.6425000,0.6425000,0.6425000,-0.0644581,0.0006612,-0.4297278,-0.0644581,-0.8495281,-0.8501148,-0.0152699,-0.1097390,-0.2627730,-0.2576235,-0.0759857,-0.0480575,-0.8114608,-0.0672034,-3.8585512,-2.8012196,-0.0158250,-0.1144732,-1.9696497,-1.3902751,-0.0792220,-0.0501044,-0.8464252
0.6450000,0.6450000,0.6450000,-0.0629721,0.0006550,-0.4246919,-0.0629721,-0.8359214,-0.8370698,-0.0149137,-0.1072445,-0.2580955,-0.2533227,-0.0742340,-0.0469496,-0.7930075,-0.0656239,-3.8265298,-2.7804967,-0.0154491,-0.1118245,-1.9526929,-1.3801247,-0.0773600,-0.0489268,-0.8268343
0.6475000,0.6475000,0.6475000,-0.0615255,0.0006489,-0.4197341,-0.0615255,-0.8225805,-0.8242714,-0.0145671,-0.1048141,-0.2535206,-0.2491121,-0.0725287,-0.0458711,-0.7750299,-0.0640872,-3.7949105,-2.7600197,-0.0150836,-0.1092454,-1.9359627,-1.3700929,-0.0755485,-0.0477810,-0.8077575
0.6500000,0.6500000,0.6500000,-0.0601170,0.0006429,-0.4148531,-0.0601170,-0.8094993,-0.8117141,-0.0142299,-0.1024463,-0.2490455,-0.2449895,-0.0708683,-0.0448210,-0.7575146,-0.0625919,-3.7636863,-2.7397847,-0.0147282,-0.1067337,-1.9194547,-1.3601777,-0.0737858,-0.0466662,-0.7891802
0.6525000,0.6525000,0.6525000,-0.0587456,0.0006370,-0.4100473,-0.0587456,-0.7966720,-0.7993928,-0.0139017,-0.1001391,-0.2446676,-0.2409527,-0.0692517,-0.0437985,-0.7404487,-0.0611368,-3.7328507,-2.7197874,-0.0143826,-0.1042876,-1.9031649,-1.3503772,-0.0720705,-0.0455814,-0.7710882
0.6550000,0.6550000,0.6550000,-0.0574101,0.0006312,-0.4053153,-0.0574101,-0.7840928,-0.7873021,-0.0135823,-0.0978909,-0.2403845,-0.2369996,-0.0676774,-0.0428028,-0.7238196,-0.0597208,-3.7023970,-2.7000239,-0.0140465,-0.1019052,-1.8870894,-1.3406894,-0.0704012,-0.0445256,-0.7534678
0.6575000,0.6575000,0.6575000,-0.0561096,0.0006255,-0.4006558,-0.0561096,-0.7717561,-0.7754371,-0.0132715,-0.0957002,-0.2361938,-0.2331282,-0.0661442,-0.0418332,-0.7076152,-0.0583426,-3.6723190,-2.6804904,-0.0137195,-0.0995847,-1.8712243,-1.3311126,-0.0687765,-0.0434981,-0.7363057
0.6600000,0.6600000,0.6600000,-0.0548429,0.0006198,-0.3960672,-0.0548429,-0.7596565,-0.7637929,-0.0129689,-0.0935651,-0.2320931,-0.2293364,-0.0646510,-0.0408888,-0.6918235,-0.0570011,-3.6426102,-2.6611829,-0.0134014,-0.0973244,-1.8555657,-1.3216447,-0.0671951,-0.0424979,-0.7195888
0.6625000,0.6625000,0.6625000,-0.0536091,0.0006142,-0.3915484,-0.0536091,-0.7477886,-0.7523647,-0.0126743,-0.0914843,-0.2280801,-0.2256222,-0.0631965,-0.0399689,-0.6764330,-0.0556952,-3.6132646,-2.6420978,-0.0130919,-0.0951225,-1.8401099,-1.3122841,-0.0656556,-0.0415243,-0.7033045
0.6650000,0.6650000,0.6650000,-0.0524073,0.0006087,-0.3870979,-0.0524073,-0.7361473,-0.7411477,-0.0123875,-0.0894562,-0.2241527,-0.2219839,-0.0617798,-0.0390729,-0.6614326,-0.0544238,-3.5842762,-2.6232314,-0.0127907,-0.0929775,-1.8248533,-1.3030289,-0.0641569,-0.0405764,-0.6874406
0.6675000,0.6675000,0.6675000,-0.0512364,0.0006032,-0.3827145,-0.0512364,-0.7247275,-0.7301375,-0.0121083,-0.0874793,-0.2203086,-0.2184196,-0.0603995,-0.0382000,-0.6468114,-0.0531860,-3.5556390,-2.6045801,-0.0124977,-0.0908877,-1.8097924,-1.2938776,-0.0626978,-0.0396535,-0.6719852
0.6700000,0.6700000,0.6700000,-0.0500957,0.0005978,-0.3783970,-0.0500957,-0.7135243,-0.7193295,-0.0118363,-0.0855523,-0.2165457,-0.2149274,-0.0590548,-0.0373495,-0.6325588,-0.0519808,-3.5273474,-2.5861405,-0.0122125,-0.0888515,-1.7949237,-1.2848283,-0.0612769,-0.0387549,-0.6569268
0.6725000,0.6725000,0.6725000,-0.0489843,0.0005925,-0.3741441,-0.0489843,-0.7025329,-0.7087193,-0.0115715,-0.0836736,-0.2128621,-0.2115057,-0.0577446,-0.0365208,-0.6186647,-0.0508071,-3.4993956,-2.5679090,-0.0119348,-0.0868674,-1.7802437,-1.2758794,-0.0598934,-0.0378799,-0.6422541
0.6750000,0.6750000,0.6750000,-0.0479012,0.0005873,-0.3699547,-0.0479012,-0.6917487,-0.6983029,-0.0113135,-0.0818421,-0.2092558,-0.2081527,-0.0564679,-0.0357134,-0.6051190,-0.0496640,-3.4717782,-2.5498824,-0.0116646,-0.0849341,-1.7657493,-1.2670294,-0.0585459,-0.0370277,-0.6279563
0.6775000,0.6775000,0.6775000,-0.0468458,0.0005821,-0.3658275,-0.0468458,-0.6811670,-0.6880759,-0.0110623,-0.0800564,-0.2057248,-0.2048667,-0.0552237,-0.0349265,-0.5919122,-0.0485507,-3.4444898,-2.5320573,-0.0114015,-0.0830499,-1.7514371,-1.2582767,-0.0572335,-0.0361976,-0.6140229
0.6800000,0.6800000,0.6800000,-0.0458172,0.0005770,-0.3617614,-0.0458172,-0.6707833,-0.6780344,-0.0108175,-0.0783152,-0.2022673,-0.2016463,-0.0540111,-0.0341596,-0.5790349,-0.0474663,-3.4175250,-2.5144306,-0.0111453,-0.0812137,-1.7373040,-1.2496196,-0.0559551,-0.0353891,-0.6004436
0.6825000,0.6825000,0.6825000,-0.0448146,0.0005720,-0.3577552,-0.0448146,-0.6605935,-0.6681744,-0.0105790,-0.0766172,-0.1988815,-0.1984898,-0.0528292,-0.0334121,-0.5664780,-0.0464099,-3.3908787,-2.4969990,-0.0108958,-0.0794239,-1.7233468,-1.2410568,-0.0547098,-0.0346015,-0.5872084
0.6850000,0.6850000,0.6850000,-0.0438373,0.0005670,-0.3538080,-0.0438373,-0.6505931,-0.6584921,-0.0103466,-0.0749614,-0.1955655,-0.1953958,-0.0516771,-0.0326835,-0.5542327,-0.0453808,-3.3645457,-2.4797595,-0.0106529,-0.0776794,-1.7095627,-1.2325867,-0.0534966,-0.0338342,-0.5743078
0.6875000,0.6875000,0.6875000,-0.0428846,0.0005621,-0.3499186,-0.0428846,-0.6407782,-0.6489836,-0.0101202,-0.0733466,-0.1923178,-0.1923627,-0.0505540,-0.0319732,-0.5422904,-0.0443780,-3.3385212,-2.4627090,-0.0104162,-0.0759788,-1.6959485,-1.2242079,-0.0523145,-0.0330866,-0.5617323
0.6900000,0.6900000,0.6900000,-0.0419558,0.0005573,-0.3460860,-0.0419558,-0.6311446,-0.6396453,-0.0098995,-0.0717716,-0.1891366,-0.1893891,-0.0494591,-0.0312807,-0.5306428,-0.0434009,-3.3128002,-2.4458447,-0.0101858,-0.0743209,-1.6825015,-1.2159190,-0.0511627,-0.0323581,-0.5494729
0.6925000,0.6925000,0.6925000,-0.0410502,0.0005525,-0.3423091,-0.0410502,-0.6216885,-0.6304737,-0.0096844,-0.0702353,-0.1860204,-0.1864736,-0.0483916,-0.0306055,-0.5192818,-0.0424488,-3.2873780,-2.4291635,-0.0099612,-0.0727046,-1.6692188,-1.2077186,-0.0500403,-0.0316482,-0.5375208
0.6950000,0.6950000,0.6950000,-0.0401672,0.0005478,-0.3385869,-0.0401672,-0.6124060,-0.6214652,-0.0094747,-0.0687367,-0.1829675,-0.1836149,-0.0473507,-0.0299472,-0.5081997,-0.0415208,-3.2622498,-2.4126627,-0.0097425,-0.0711287,-1.6560975,-1.1996053,-0.0489464,-0.0309564,-0.5258674
